Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1643666085,Process Proposal,0,0,0x68f272fcaae074cb33e68d88a32c325ed0df8379,Consultations (Oct 2021 - Jan 2022),WXDAI,0,2700000000000000000000
1643665945,Process Proposal,100,0,0x87690be28b65f13394741c2c2be5a6bdb0505039,"Christina(BorrowLucid) wants her own battle axes, damnit!",WXDAI,500000000000000000000,0
1643665900,Process Proposal,90,0,0x35b248d06bf280e17d8cbff63c56a58e52a936f1,Requesting Missing Shares,WXDAI,51000000000000000000,0
1643240310,Process Proposal,100,0,0xd1bea81dd97d4fcebc5b25686bdca04deff3991f,Dinfo membership proposal,WXDAI,500000000000000000000,0
1643070800,Process Proposal,100,0,0x887d8748653091fcb905dde240f4f1f97847f12f,New Member - J0xh,WXDAI,500000000000000000000,0
1642884315,Process Proposal,0,0,0x9f95c249027186429547316559f853917015f1e4,reimbursement of Yeeter pilot program,WXDAI,0,5000000000000000000000
1642794295,Tokens Collected,,,,,WXDAI,3240000000000000000000,0
1642302535,Process Proposal,0,0,0x887d8748653091fcb905dde240f4f1f97847f12f,WrapEth w/ Design System,WXDAI,0,1000000000000000000000
1641840440,Tokens Collected,,,,,WXDAI,3122500000000000000000,0
1640897095,Process Proposal,100,0,0x2410d50ba4993c1fe13b3db0bcdae51b1c617d0a,Nitegeist - Membership Request,WXDAI,500000000000000000000,0
1640793430,Tokens Collected,,,,,WXDAI,5945000000000000000000,0
1640648795,Process Proposal,100,0,0xe1991a375c60419ce33ca1f4c0cb0c1c34a56257,Q Membership,WXDAI,500000000000000000000,0
1640285190,Process Proposal,100,0,0x2d60f23aed1d7eb1aa18d0b954eac509e93635e7,New Member - Brandon1,WXDAI,500000000000000000000,0
1640285050,Process Proposal,0,0,0x6c71f036958cf68a8664ca7930221f92bd04f6a6,RIP Funding: Origin Stories,WXDAI,0,11950000000000000000000
1640151280,Process Proposal,100,0,0x232e02988970e8ab920c83964cc7922d9c282dca,swaHili Membership,WXDAI,500000000000000000000,0
1640132655,Process Proposal,100,0,0xb7707bfb6565296d152eb62faf2b28b8f259c29a,Membership Proposal for willdro,WXDAI,500000000000000000000,0
1640132555,Process Proposal,0,0,0x187089b33e5812310ed32a57f53b3fad0383a19d,Year End Bonus for Tae,WXDAI,0,3000000000000000000000
1640033390,Process Proposal,1,0,0x53010b56648a1648d88cd775d6053902ad63dc1c,New Membership - Bally,WXDAI,500000000000000000000,0
1639952785,Process Proposal,0,0,0x68f272fcaae074cb33e68d88a32c325ed0df8379,RIP Funding for the Blood of Moloch Brew,WXDAI,0,6450000000000000000000
1639752375,Tokens Collected,,,,,WXDAI,17000000000000000000000,0
1639752295,Tokens Collected,,,,,WXDAI,360000000000000000000,0
1639513440,Tokens Collected,,,,,WXDAI,1110000000000000000000,0
1639174805,Tokens Collected,,,,,STAKE,179000000000000000000,0
1639174725,Tokens Collected,,,,,WXDAI,12420000000000000000000,0
1638937295,Rage Quit,,,,,UNI-V2,0,13349260647694796228
1638937295,Rage Quit,,,,,WETH,0,337662056336552654
1638937295,Rage Quit,,,,,ROBOT,0,368315917002388224
1638937295,Rage Quit,,,,,NFTX,0,6672038092008233
1638937295,Rage Quit,,,,,HAUS,0,555447171159685438
1638937295,Rage Quit,,,,,STAKE,0,611167779361112459
1638937295,Rage Quit,,,,,WXDAI,0,595574549854859072262
1638937245,Process Proposal,10,0,0x35b248d06bf280e17d8cbff63c56a58e52a936f1,New louxuol address membership,WXDAI,500000000000000000000,0
1638649925,Process Proposal,100,0,0x516cafd745ec780d20f61c0d71fe258ea765222d,New Member - nintynick,WXDAI,500000000000000000000,0
1637954405,Process Proposal,520,0,0x1a9cee6e1d21c3c09fb83a980ea54299f01920cd,ECWireless Tribute for FYEO and uDonate Raid,WXDAI,2600000000000000000000,0
1637431675,Process Proposal,0,0,0xc2ba1719ad739be19220bdd435878893ce90373c,RIP Styleguide,WXDAI,0,4000000000000000000000
1637078400,Tokens Collected,,,,,WXDAI,13970980000000000000000,0
1637078395,Tokens Collected,,,,,STAKE,8000000000000000000,0
1636937420,Process Proposal,100,0,0x28ede9352a5f76daec81cfc65d7246f6665f5fa3,New Member - Beyondr,WXDAI,500000000000000000000,0
1636860475,Process Proposal,100,0,0xec9a65d2515a1b4de8497b9c5e43e254b1ebf93a,Membership for launchninja,WXDAI,500000000000000000000,0
1636850650,Process Proposal,100,0,0x2ff7a8debb107226e679dbc8389ad579695899ee,New Member - xivanc01 (Daniel),WXDAI,500000000000000000000,0
1636607345,Process Proposal,0,0,0x89b935d90b919a9e0182800399359bdb4dc6cf5a,joshsdoug October Consultations,WXDAI,0,250000000000000000000
