Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1628092970,Process Proposal,1000,0,0x775af9b7c214fe8792ab5f5da61a8708591d517e,WETH PoolHAUS contribution,WETH,1500000000000000000,0
1627989475,Process Proposal,1000,0,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,WETH/HAUS LP Tokens PoolHAUS Contribution,DXS,10000000000000000000,0
1627922925,Process Proposal,1000,0,0xcb42ac441fcade3935243ea118701f39aa004486,WETH/HAUS LP Tokens PoolHAUS Contribution,DXS,10000000000000000000,0
1627922910,Process Proposal,1000,0,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,WETH/HAUS LP tokens PoolHAUS contribution,DXS,10000000000000000000,0
1627919190,Process Proposal,1000,0,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,Vengist,WETH,1500000000000000000,0
1627865820,Process Proposal,1000,0,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,Scoot scoot,DXS,10000000000000000000,0
1627839280,Process Proposal,1000,0,0x756ee8b8e898d497043c2320d9909f1dd5a7077f,WETH/HAUS LP tokens PoolHAUS Contribution,DXS,10000000000000000000,0
1627839255,Process Proposal,1000,0,0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,WETH/HAUS LP tokens PoolHAUS Contribution,DXS,10000000000000000000,0
1627839230,Process Proposal,1000,0,0x164ba6d1e6dd5f937908c34137d271ea3852c214,WETH/HAUS LP tokens PoolHAUS Contribution,DXS,10000000000000000000,0
1627839210,Process Proposal,1000,0,0xda5b2cd0d0bb26e79fb3210233ddabdb7de131c9,Vanilladelphia,DXS,10000000000000000000,0
1627839185,Process Proposal,1000,0,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,WETH/HAUS LP tokens PoolHAUS contribution,DXS,10000000000000000000,0
1627839155,Process Proposal,999,0,0xced608aa29bb92185d9b6340adcbfa263dae075b,Dekan,DXS,10000000000000000000,0
