Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1646784655,Process Proposal,200,0,0x67243d6c3c3bdc2f59d2f74ba1949a02973a529d,Membership Proposal for boilerrat(Chris),HAUS,20.0,0
1645496330,Process Proposal,482,0,0xced608aa29bb92185d9b6340adcbfa263dae075b,Dekan stake for shares - Jan '22,HAUS,48.2,0
1645496240,Process Proposal,380,0,0xb0d2b32aef17d71e13e358898fe2d7458a84998b,Adrienne stake for shares - January 2022,HAUS,38.0,0
1645495840,Process Proposal,200,0,0x625bba96cc5c0d6b506597609b64f1d3672d82dc,Membership Proposal for Helle,HAUS,20.0,0
1645495765,Process Proposal,100,0,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,Sky stake for shares - January 2022,HAUS,10.0,0
1645379035,Process Proposal,131,0,0x0b5f5a722ac5e8ecedf4da39a656fe5f1e76b34c,JP stake for shares  - January 2022,HAUS,13.1,0
1645378780,Process Proposal,0,0,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,DAOhaus Manifesto v2.0.0,WXDAI,6.9,0
1645378710,Process Proposal,200,0,0x2619c649d98ddddbb0b218823354fe1d41bf5ce0,TW stake for shares - Jan 2022,HAUS,20.0,0
1645378660,Process Proposal,222,0,0x0fef92a34ecf1f742b01c9e3cb2732a83c6067b6,Bau stake for shares - Jan '22,HAUS,22.2,0
1645378590,Process Proposal,431,0,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,earth2travis stake for shares - Jan '22,HAUS,43.1,0
1645378530,Process Proposal,477,0,0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,Sam stake for shares - Jan '22,HAUS,47.7,0
1645378470,Process Proposal,323,0,0x3f46d5c350959361d9cfe71c03ddb3caa3cc93b4,Ceresbzns stake for shares - Jan '22,HAUS,32.3,0
1645378395,Process Proposal,185,0,0x914aa366fc6af1cef6d8b98dd24b2842e0d14c39,Jeremy stake for shares - Jan '22,HAUS,18.5,0
1645378340,Process Proposal,585,0,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,Spencer stake for shares - Jan '22,HAUS,58.5,0
1643054690,Process Proposal,185,0,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,Sky Stake for Shares - Dec '21,HAUS,18.5,0
1642972965,Process Proposal,672,0,0xced608aa29bb92185d9b6340adcbfa263dae075b,Dekan Stake for Shares - Dec '21,HAUS,67.2,0
1642781970,Process Proposal,1150,0,0x9f8d1c9c54a7dcbf242012f158b1594f17ef4211,arentweall's Stake for Shares (Nov & Dec 21),HAUS,115.0,0
1642749890,Process Proposal,200,0,0x914aa366fc6af1cef6d8b98dd24b2842e0d14c39,Jeremy Stake for Shares - Dec '21,HAUS,20.0,0
1642653845,Process Proposal,500,0,0xd26a3f686d43f2a62ba9eae2ff77e9f516d945b9,Ven Stake for Shares - Dec '21,HAUS,50.0,0
1642607605,Process Proposal,174,0,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,earth2travis stake for shares (Dec '21),HAUS,17.4,0
1642607090,Process Proposal,605,0,0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,Sam Stake for Shares - Dec '21,HAUS,60.5,0
1642606745,Process Proposal,230,0,0x3f46d5c350959361d9cfe71c03ddb3caa3cc93b4,ceresbzns stakes for shares (Dec '21),HAUS,23.0,0
1642550760,Process Proposal,557,0,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,Spencer Stake for Shares - Dec '21,HAUS,55.7,0
1641934080,Process Proposal,200,0,0x2619c649d98ddddbb0b218823354fe1d41bf5ce0,Membership Proposal for TravisWyche,HAUS,20.0,0
1641773550,Process Proposal,104,0,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,Sky stake for shares (Oct '21) (redo fixed),HAUS,10.4,0
1640125275,Process Proposal,200,0,0xb8b8bcb1c9e15a9a2325c90b0803e6d225598245,Keating Membership Proposal,HAUS,20.0,0
1639153030,Process Proposal,470,0,0x756ee8b8e898d497043c2320d9909f1dd5a7077f,"Jord Stake for Shares, Nov 21",HAUS,47.0,0
1639103765,Process Proposal,200,0,0x3f46d5c350959361d9cfe71c03ddb3caa3cc93b4,Membership Proposal for ceresbzns,HAUS,20.0,0
1639103725,Process Proposal,500,0,0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,Sam stake for shares - nov '21,HAUS,50.0,0
1639103660,Process Proposal,430,0,0xb0d2b32aef17d71e13e358898fe2d7458a84998b,adrienne stake for shares (Nov '21),HAUS,43.0,0
1639084855,Process Proposal,499,0,0xced608aa29bb92185d9b6340adcbfa263dae075b,Dekan stake for shares (Nov '21),HAUS,49.9,0
1639084810,Process Proposal,228,0,0x914aa366fc6af1cef6d8b98dd24b2842e0d14c39,Jeremy stake for shares (Nov '21),HAUS,22.8,0
1639084790,Process Proposal,169,0,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,Sky stake for shares (Nov '21),HAUS,16.9,0
1639079665,Process Proposal,34,0,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,Sky stake for shares (Sep '21),HAUS,3.4,0
1639079635,Process Proposal,251,0,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,earth2travis stake for shares (Nov '21),HAUS,25.1,0
1639079385,Process Proposal,558,0,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,Spencer stake for shares Nov '21,HAUS,55.8,0
1638927690,Process Proposal,200,0,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,Stake October,HAUS,20.0,0
1638920705,Rage Quit,,,,,HAUS,0,19.999999
1638896285,Process Proposal,215,0,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,earth2travis stake for shares (Oct '21),HAUS,21.5,0
